"","ter_ic","title","sum","IC","result"
"3791","TIC_5","Титов Борис Юрьевич",2165,"УИК_1510",14
"3792","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1510",46
"3793","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1511",8
"3794","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1511",107
"3795","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1511",49
"3796","TIC_5","Путин Владимир Владимирович",112663,"УИК_1511",1163
"3797","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1511",47
"3798","TIC_5","Сурайкин Максим Александрович",997,"УИК_1511",10
"3799","TIC_5","Титов Борис Юрьевич",2165,"УИК_1511",16
"3800","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1511",30
"3801","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1512",19
"3802","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1512",176
"3803","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1512",82
"3804","TIC_5","Путин Владимир Владимирович",112663,"УИК_1512",1428
"3805","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1512",81
"3806","TIC_5","Сурайкин Максим Александрович",997,"УИК_1512",12
"3807","TIC_5","Титов Борис Юрьевич",2165,"УИК_1512",30
"3808","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1512",68
"3809","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1513",10
"3810","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1513",137
"3811","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1513",59
"3812","TIC_5","Путин Владимир Владимирович",112663,"УИК_1513",1110
"3813","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1513",51
"3814","TIC_5","Сурайкин Максим Александрович",997,"УИК_1513",11
"3815","TIC_5","Титов Борис Юрьевич",2165,"УИК_1513",35
"3816","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1513",30
"3817","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1514",7
"3818","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1514",89
"3819","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1514",69
"3820","TIC_5","Путин Владимир Владимирович",112663,"УИК_1514",868
"3821","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1514",46
"3822","TIC_5","Сурайкин Максим Александрович",997,"УИК_1514",16
"3823","TIC_5","Титов Борис Юрьевич",2165,"УИК_1514",19
"3824","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1514",33
"3825","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1515",13
"3826","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1515",130
"3827","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1515",53
"3828","TIC_5","Путин Владимир Владимирович",112663,"УИК_1515",879
"3829","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1515",45
"3830","TIC_5","Сурайкин Максим Александрович",997,"УИК_1515",9
"3831","TIC_5","Титов Борис Юрьевич",2165,"УИК_1515",29
"3832","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1515",33
"3833","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1516",7
"3834","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1516",129
"3835","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1516",54
"3836","TIC_5","Путин Владимир Владимирович",112663,"УИК_1516",882
"3837","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1516",35
"3838","TIC_5","Сурайкин Максим Александрович",997,"УИК_1516",4
"3839","TIC_5","Титов Борис Юрьевич",2165,"УИК_1516",20
"3840","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1516",31
"3841","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1517",9
"3842","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1517",216
"3843","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1517",77
"3844","TIC_5","Путин Владимир Владимирович",112663,"УИК_1517",1230
"3845","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1517",85
"3846","TIC_5","Сурайкин Максим Александрович",997,"УИК_1517",13
"3847","TIC_5","Титов Борис Юрьевич",2165,"УИК_1517",23
"3848","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1517",59
"3849","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1518",17
"3850","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1518",157
"3851","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1518",78
"3852","TIC_5","Путин Владимир Владимирович",112663,"УИК_1518",1106
"3853","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1518",58
"3854","TIC_5","Сурайкин Максим Александрович",997,"УИК_1518",8
"3855","TIC_5","Титов Борис Юрьевич",2165,"УИК_1518",26
"3856","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1518",48
"3857","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1519",14
"3858","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1519",156
"3859","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1519",85
"3860","TIC_5","Путин Владимир Владимирович",112663,"УИК_1519",1260
"3861","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1519",56
"3862","TIC_5","Сурайкин Максим Александрович",997,"УИК_1519",10
"3863","TIC_5","Титов Борис Юрьевич",2165,"УИК_1519",27
"3864","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1519",47
"3865","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1520",16
"3866","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1520",132
"3867","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1520",55
"3868","TIC_5","Путин Владимир Владимирович",112663,"УИК_1520",1006
"3869","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1520",62
"3870","TIC_5","Сурайкин Максим Александрович",997,"УИК_1520",6
"3871","TIC_5","Титов Борис Юрьевич",2165,"УИК_1520",18
"3872","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1520",46
"3873","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1521",8
"3874","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1521",127
"3875","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1521",40
"3876","TIC_5","Путин Владимир Владимирович",112663,"УИК_1521",842
"3877","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1521",61
"3878","TIC_5","Сурайкин Максим Александрович",997,"УИК_1521",13
"3879","TIC_5","Титов Борис Юрьевич",2165,"УИК_1521",16
"3880","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1521",30
"3881","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1522",5
"3882","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1522",122
"3883","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1522",46
"3884","TIC_5","Путин Владимир Владимирович",112663,"УИК_1522",1005
"3885","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1522",67
"3886","TIC_5","Сурайкин Максим Александрович",997,"УИК_1522",8
"3887","TIC_5","Титов Борис Юрьевич",2165,"УИК_1522",26
"3888","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1522",44
"3889","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1523",11
"3890","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1523",151
"3891","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1523",48
"3892","TIC_5","Путин Владимир Владимирович",112663,"УИК_1523",1093
"3893","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1523",54
"3894","TIC_5","Сурайкин Максим Александрович",997,"УИК_1523",9
"3895","TIC_5","Титов Борис Юрьевич",2165,"УИК_1523",27
"3896","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1523",44
"3897","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1524",7
"3898","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1524",120
"3899","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1524",60
"3900","TIC_5","Путин Владимир Владимирович",112663,"УИК_1524",1036
"3901","TIC_5","Собчак Ксения Анатольевна",6077,"УИК_1524",45
"3902","TIC_5","Сурайкин Максим Александрович",997,"УИК_1524",6
"3903","TIC_5","Титов Борис Юрьевич",2165,"УИК_1524",24
"3904","TIC_5","Явлинский Григорий Алексеевич",4191,"УИК_1524",32
"3905","TIC_5","Бабурин Сергей Николаевич",1304,"УИК_1525",25
"3906","TIC_5","Грудинин Павел Николаевич",13763,"УИК_1525",148
"3907","TIC_5","Жириновский Владимир Вольфович",6522,"УИК_1525",50
